Source,Target,Type,Id,Type_edge,Weigth
6237,100,Undirected,3802,inventeur_brevet,1
6238,2666,Undirected,3803,inventeur_brevet,1
6239,2552,Undirected,3804,inventeur_brevet,1
6240,272,Undirected,3805,inventeur_brevet,1
6241,2668,Undirected,3806,inventeur_brevet,1
6242,1294,Undirected,3807,inventeur_brevet,1
6243,307,Undirected,3808,inventeur_brevet,1
6244,2283,Undirected,3809,inventeur_brevet,1
6245,248,Undirected,3810,inventeur_brevet,1
6246,1681,Undirected,3811,inventeur_brevet,1
6247,165,Undirected,3812,inventeur_brevet,1
6248,1665,Undirected,3813,inventeur_brevet,1
6249,1977,Undirected,3814,inventeur_brevet,1
6249,1978,Undirected,3815,inventeur_brevet,1
6250,1964,Undirected,3816,inventeur_brevet,1
6251,384,Undirected,3817,inventeur_brevet,1
6252,1829,Undirected,3818,inventeur_brevet,1
6253,667,Undirected,3819,inventeur_brevet,1
6254,1413,Undirected,3820,inventeur_brevet,1
6255,195,Undirected,3821,inventeur_brevet,1
6256,1896,Undirected,3822,inventeur_brevet,1
6257,1617,Undirected,3823,inventeur_brevet,1
6258,1251,Undirected,3824,inventeur_brevet,1
6259,959,Undirected,3825,inventeur_brevet,1
6260,423,Undirected,3826,inventeur_brevet,1
6261,450,Undirected,3827,inventeur_brevet,1
6262,780,Undirected,3828,inventeur_brevet,1
6263,698,Undirected,3829,inventeur_brevet,1
6264,1614,Undirected,3830,inventeur_brevet,1
6265,770,Undirected,3831,inventeur_brevet,1
6266,783,Undirected,3832,inventeur_brevet,1
6267,1732,Undirected,3833,inventeur_brevet,1
6268,1567,Undirected,3834,inventeur_brevet,1
6269,1558,Undirected,3835,inventeur_brevet,1
6270,18,Undirected,3836,inventeur_brevet,1
6271,307,Undirected,3837,inventeur_brevet,1
6272,2470,Undirected,3838,inventeur_brevet,1
6272,2562,Undirected,3839,inventeur_brevet,1
6273,1900,Undirected,3840,inventeur_brevet,1
6274,738,Undirected,3841,inventeur_brevet,1
6275,1473,Undirected,3842,inventeur_brevet,1
6276,1453,Undirected,3843,inventeur_brevet,1
6277,1250,Undirected,3844,inventeur_brevet,1
6278,2430,Undirected,3845,inventeur_brevet,1
6279,1461,Undirected,3846,inventeur_brevet,1
6280,352,Undirected,3847,inventeur_brevet,1
6281,2475,Undirected,3848,inventeur_brevet,1
6282,1408,Undirected,3849,inventeur_brevet,1
6283,1960,Undirected,3850,inventeur_brevet,1
6284,1626,Undirected,3851,inventeur_brevet,1
6285,1591,Undirected,3852,inventeur_brevet,1
6286,180,Undirected,3853,inventeur_brevet,1
6287,802,Undirected,3854,inventeur_brevet,1
6288,1097,Undirected,3855,inventeur_brevet,1
6289,952,Undirected,3856,inventeur_brevet,1
6290,108,Undirected,3857,inventeur_brevet,1
6291,1400,Undirected,3858,inventeur_brevet,1
6292,267,Undirected,3859,inventeur_brevet,1
6293,764,Undirected,3860,inventeur_brevet,1
6294,1950,Undirected,3861,inventeur_brevet,1
6295,2437,Undirected,3862,inventeur_brevet,1
6296,1777,Undirected,3863,inventeur_brevet,1
6297,2230,Undirected,3864,inventeur_brevet,1
6298,2495,Undirected,3865,inventeur_brevet,1
6298,2496,Undirected,3866,inventeur_brevet,1
6299,941,Undirected,3867,inventeur_brevet,1
6300,2089,Undirected,3868,inventeur_brevet,1
6301,2052,Undirected,3869,inventeur_brevet,1
6302,1939,Undirected,3870,inventeur_brevet,1
6303,643,Undirected,3871,inventeur_brevet,1
6304,839,Undirected,3872,inventeur_brevet,1
6305,2517,Undirected,3873,inventeur_brevet,1
6306,272,Undirected,3874,inventeur_brevet,1
6307,2006,Undirected,3875,inventeur_brevet,1
6308,2004,Undirected,3876,inventeur_brevet,1
6309,2503,Undirected,3877,inventeur_brevet,1
6310,2388,Undirected,3878,inventeur_brevet,1
6311,2461,Undirected,3879,inventeur_brevet,1
6312,1136,Undirected,3880,inventeur_brevet,1
6312,1180,Undirected,3881,inventeur_brevet,1
6313,525,Undirected,3882,inventeur_brevet,1
6313,530,Undirected,3883,inventeur_brevet,1
6314,2581,Undirected,3884,inventeur_brevet,1
6315,973,Undirected,3885,inventeur_brevet,1
6316,2528,Undirected,3886,inventeur_brevet,1
6317,2011,Undirected,3887,inventeur_brevet,1
6318,634,Undirected,3888,inventeur_brevet,1
6319,2022,Undirected,3889,inventeur_brevet,1
6320,2527,Undirected,3890,inventeur_brevet,1
6321,2342,Undirected,3891,inventeur_brevet,1
6322,584,Undirected,3892,inventeur_brevet,1
6323,2439,Undirected,3893,inventeur_brevet,1
6324,1968,Undirected,3894,inventeur_brevet,1
6325,874,Undirected,3895,inventeur_brevet,1
6326,2417,Undirected,3896,inventeur_brevet,1
6327,206,Undirected,3897,inventeur_brevet,1
6328,2058,Undirected,3898,inventeur_brevet,1
6329,2206,Undirected,3899,inventeur_brevet,1
6329,2207,Undirected,3900,inventeur_brevet,1
6330,2328,Undirected,3901,inventeur_brevet,1
6331,371,Undirected,3902,inventeur_brevet,1
6332,1060,Undirected,3903,inventeur_brevet,1
6333,1054,Undirected,3904,inventeur_brevet,1
6334,669,Undirected,3905,inventeur_brevet,1
6335,669,Undirected,3906,inventeur_brevet,1
6336,1550,Undirected,3907,inventeur_brevet,1
6337,171,Undirected,3908,inventeur_brevet,1
6338,1995,Undirected,3909,inventeur_brevet,1
6339,229,Undirected,3910,inventeur_brevet,1
6340,1040,Undirected,3911,inventeur_brevet,1
6341,1946,Undirected,3912,inventeur_brevet,1
6342,1946,Undirected,3913,inventeur_brevet,1
6343,867,Undirected,3914,inventeur_brevet,1
6344,867,Undirected,3915,inventeur_brevet,1
6345,390,Undirected,3916,inventeur_brevet,1
6346,1515,Undirected,3917,inventeur_brevet,1
6347,1582,Undirected,3918,inventeur_brevet,1
6348,2286,Undirected,3919,inventeur_brevet,1
6349,1850,Undirected,3920,inventeur_brevet,1
6350,27,Undirected,3921,inventeur_brevet,1
6351,1955,Undirected,3922,inventeur_brevet,1
6352,1510,Undirected,3923,inventeur_brevet,1
6353,1685,Undirected,3924,inventeur_brevet,1
6354,1298,Undirected,3925,inventeur_brevet,1
6355,337,Undirected,3926,inventeur_brevet,1
6356,1615,Undirected,3927,inventeur_brevet,1
6356,1880,Undirected,3928,inventeur_brevet,1
6357,980,Undirected,3929,inventeur_brevet,1
6358,1431,Undirected,3930,inventeur_brevet,1
6359,1821,Undirected,3931,inventeur_brevet,1
6360,1941,Undirected,3932,inventeur_brevet,1
6361,2183,Undirected,3933,inventeur_brevet,1
6362,1422,Undirected,3934,inventeur_brevet,1
6363,1530,Undirected,3935,inventeur_brevet,1
6364,1239,Undirected,3936,inventeur_brevet,1
6365,972,Undirected,3937,inventeur_brevet,1
6366,1530,Undirected,3938,inventeur_brevet,1
6367,1285,Undirected,3939,inventeur_brevet,1
6368,1677,Undirected,3940,inventeur_brevet,1
6369,223,Undirected,3941,inventeur_brevet,1
6370,718,Undirected,3942,inventeur_brevet,1
6371,835,Undirected,3943,inventeur_brevet,1
6372,798,Undirected,3944,inventeur_brevet,1
6373,1417,Undirected,3945,inventeur_brevet,1
6374,505,Undirected,3946,inventeur_brevet,1
6375,1089,Undirected,3947,inventeur_brevet,1
6376,2011,Undirected,3948,inventeur_brevet,1
6377,2022,Undirected,3949,inventeur_brevet,1
6378,122,Undirected,3950,inventeur_brevet,1
6379,2019,Undirected,3951,inventeur_brevet,1
6380,2083,Undirected,3952,inventeur_brevet,1
6381,277,Undirected,3953,inventeur_brevet,1
6382,545,Undirected,3954,inventeur_brevet,1
6383,589,Undirected,3955,inventeur_brevet,1
6384,1796,Undirected,3956,inventeur_brevet,1
6385,2363,Undirected,3957,inventeur_brevet,1
6386,485,Undirected,3958,inventeur_brevet,1
6387,847,Undirected,3959,inventeur_brevet,1
6388,2486,Undirected,3960,inventeur_brevet,1
6389,1060,Undirected,3961,inventeur_brevet,1
6390,1897,Undirected,3962,inventeur_brevet,1
6391,2242,Undirected,3963,inventeur_brevet,1
6392,1959,Undirected,3964,inventeur_brevet,1
6393,1777,Undirected,3965,inventeur_brevet,1
6394,1016,Undirected,3966,inventeur_brevet,1
6395,979,Undirected,3967,inventeur_brevet,1
6396,2578,Undirected,3968,inventeur_brevet,1
6397,65,Undirected,3969,inventeur_brevet,1
6398,335,Undirected,3970,inventeur_brevet,1
6399,1695,Undirected,3971,inventeur_brevet,1
6400,1864,Undirected,3972,inventeur_brevet,1
6401,351,Undirected,3973,inventeur_brevet,1
6402,2311,Undirected,3974,inventeur_brevet,1
6403,1264,Undirected,3975,inventeur_brevet,1
6404,998,Undirected,3976,inventeur_brevet,1
6405,1584,Undirected,3977,inventeur_brevet,1
6406,1607,Undirected,3978,inventeur_brevet,1
6407,1641,Undirected,3979,inventeur_brevet,1
6408,1284,Undirected,3980,inventeur_brevet,1
6409,281,Undirected,3981,inventeur_brevet,1
6410,780,Undirected,3982,inventeur_brevet,1
6411,2576,Undirected,3983,inventeur_brevet,1
6412,376,Undirected,3984,inventeur_brevet,1
6412,377,Undirected,3985,inventeur_brevet,1
6412,378,Undirected,3986,inventeur_brevet,1
6413,1819,Undirected,3987,inventeur_brevet,1
6414,2429,Undirected,3988,inventeur_brevet,1
6415,785,Undirected,3989,inventeur_brevet,1
6416,492,Undirected,3990,inventeur_brevet,1
6417,1472,Undirected,3991,inventeur_brevet,1
6418,2610,Undirected,3992,inventeur_brevet,1
6418,2612,Undirected,3993,inventeur_brevet,1
6418,2613,Undirected,3994,inventeur_brevet,1
6419,2256,Undirected,3995,inventeur_brevet,1
6420,2522,Undirected,3996,inventeur_brevet,1
6421,2428,Undirected,3997,inventeur_brevet,1
6422,743,Undirected,3998,inventeur_brevet,1
6423,1109,Undirected,3999,inventeur_brevet,1
6423,1385,Undirected,4000,inventeur_brevet,1
6424,2129,Undirected,4001,inventeur_brevet,1
6425,436,Undirected,4002,inventeur_brevet,1
6426,2678,Undirected,4003,inventeur_brevet,1
6427,66,Undirected,4004,inventeur_brevet,1
6428,2240,Undirected,4005,inventeur_brevet,1
6429,891,Undirected,4006,inventeur_brevet,1
6430,2303,Undirected,4007,inventeur_brevet,1
6431,7,Undirected,4008,inventeur_brevet,1
6432,1082,Undirected,4009,inventeur_brevet,1
6433,1127,Undirected,4010,inventeur_brevet,1
6434,1637,Undirected,4011,inventeur_brevet,1
6435,2071,Undirected,4012,inventeur_brevet,1
6436,634,Undirected,4013,inventeur_brevet,1
6437,27,Undirected,4014,inventeur_brevet,1
6438,2527,Undirected,4015,inventeur_brevet,1
6439,1488,Undirected,4016,inventeur_brevet,1
6440,1630,Undirected,4017,inventeur_brevet,1
6441,256,Undirected,4018,inventeur_brevet,1
6442,134,Undirected,4019,inventeur_brevet,1
6443,758,Undirected,4020,inventeur_brevet,1
6444,1365,Undirected,4021,inventeur_brevet,1
6445,78,Undirected,4022,inventeur_brevet,1
6446,2350,Undirected,4023,inventeur_brevet,1
6447,544,Undirected,4024,inventeur_brevet,1
6448,1550,Undirected,4025,inventeur_brevet,1
6449,2651,Undirected,4026,inventeur_brevet,1
6450,842,Undirected,4027,inventeur_brevet,1
6451,2520,Undirected,4028,inventeur_brevet,1
6452,2013,Undirected,4029,inventeur_brevet,1
6453,850,Undirected,4030,inventeur_brevet,1
6454,1069,Undirected,4031,inventeur_brevet,1
6455,556,Undirected,4032,inventeur_brevet,1
6456,563,Undirected,4033,inventeur_brevet,1
6457,500,Undirected,4034,inventeur_brevet,1
6458,652,Undirected,4035,inventeur_brevet,1
6459,604,Undirected,4036,inventeur_brevet,1
6460,281,Undirected,4037,inventeur_brevet,1
6461,180,Undirected,4038,inventeur_brevet,1
6462,2354,Undirected,4039,inventeur_brevet,1
6463,702,Undirected,4040,inventeur_brevet,1
6464,128,Undirected,4041,inventeur_brevet,1
6465,10,Undirected,4042,inventeur_brevet,1
6466,55,Undirected,4043,inventeur_brevet,1
6467,10,Undirected,4044,inventeur_brevet,1
6468,2446,Undirected,4045,inventeur_brevet,1
6469,604,Undirected,4046,inventeur_brevet,1
6470,2011,Undirected,4047,inventeur_brevet,1
6471,2297,Undirected,4048,inventeur_brevet,1
6472,849,Undirected,4049,inventeur_brevet,1
6473,2212,Undirected,4050,inventeur_brevet,1
6474,2263,Undirected,4051,inventeur_brevet,1
6475,778,Undirected,4052,inventeur_brevet,1
6476,2218,Undirected,4053,inventeur_brevet,1
6477,2022,Undirected,4054,inventeur_brevet,1
6478,1061,Undirected,4055,inventeur_brevet,1
6479,2013,Undirected,4056,inventeur_brevet,1
6480,634,Undirected,4057,inventeur_brevet,1
6481,2011,Undirected,4058,inventeur_brevet,1
6482,206,Undirected,4059,inventeur_brevet,1
6483,546,Undirected,4060,inventeur_brevet,1
6484,623,Undirected,4061,inventeur_brevet,1
6485,2513,Undirected,4062,inventeur_brevet,1
6486,2091,Undirected,4063,inventeur_brevet,1
6487,2109,Undirected,4064,inventeur_brevet,1
6488,2260,Undirected,4065,inventeur_brevet,1
6488,2394,Undirected,4066,inventeur_brevet,1
6489,502,Undirected,4067,inventeur_brevet,1
6490,83,Undirected,4068,inventeur_brevet,1
6491,2019,Undirected,4069,inventeur_brevet,1
6492,2003,Undirected,4070,inventeur_brevet,1
6493,919,Undirected,4071,inventeur_brevet,1
6494,784,Undirected,4072,inventeur_brevet,1
6495,952,Undirected,4073,inventeur_brevet,1
6496,689,Undirected,4074,inventeur_brevet,1
6497,2502,Undirected,4075,inventeur_brevet,1
6498,1905,Undirected,4076,inventeur_brevet,1
6499,699,Undirected,4077,inventeur_brevet,1
6500,2521,Undirected,4078,inventeur_brevet,1
6501,328,Undirected,4079,inventeur_brevet,1
6502,1671,Undirected,4080,inventeur_brevet,1
6503,43,Undirected,4081,inventeur_brevet,1
6504,1034,Undirected,4082,inventeur_brevet,1
6505,770,Undirected,4083,inventeur_brevet,1
6505,783,Undirected,4084,inventeur_brevet,1
6506,860,Undirected,4085,inventeur_brevet,1
6507,1012,Undirected,4086,inventeur_brevet,1
6508,1938,Undirected,4087,inventeur_brevet,1
6509,172,Undirected,4088,inventeur_brevet,1
6510,1346,Undirected,4089,inventeur_brevet,1
6511,2113,Undirected,4090,inventeur_brevet,1
6512,2638,Undirected,4091,inventeur_brevet,1
6513,1246,Undirected,4092,inventeur_brevet,1
6514,830,Undirected,4093,inventeur_brevet,1
6515,1732,Undirected,4094,inventeur_brevet,1
6516,2490,Undirected,4095,inventeur_brevet,1
6517,592,Undirected,4096,inventeur_brevet,1
6518,277,Undirected,4097,inventeur_brevet,1
6519,1918,Undirected,4098,inventeur_brevet,1
6520,2237,Undirected,4099,inventeur_brevet,1
6521,724,Undirected,4100,inventeur_brevet,1
6522,2588,Undirected,4101,inventeur_brevet,1
6523,1979,Undirected,4102,inventeur_brevet,1
6524,983,Undirected,4103,inventeur_brevet,1
6525,1989,Undirected,4104,inventeur_brevet,1
6526,1154,Undirected,4105,inventeur_brevet,1
6527,32,Undirected,4106,inventeur_brevet,1
6528,2282,Undirected,4107,inventeur_brevet,1
6529,2494,Undirected,4108,inventeur_brevet,1
6530,648,Undirected,4109,inventeur_brevet,1
6531,1138,Undirected,4110,inventeur_brevet,1
6532,2241,Undirected,4111,inventeur_brevet,1
6533,289,Undirected,4112,inventeur_brevet,1
6534,1489,Undirected,4113,inventeur_brevet,1
6535,524,Undirected,4114,inventeur_brevet,1
6536,898,Undirected,4115,inventeur_brevet,1
6537,990,Undirected,4116,inventeur_brevet,1
6538,188,Undirected,4117,inventeur_brevet,1
6539,1421,Undirected,4118,inventeur_brevet,1
6540,531,Undirected,4119,inventeur_brevet,1
6541,2550,Undirected,4120,inventeur_brevet,1
6542,172,Undirected,4121,inventeur_brevet,1
6543,1475,Undirected,4122,inventeur_brevet,1
6544,2282,Undirected,4123,inventeur_brevet,1
6545,1499,Undirected,4124,inventeur_brevet,1
6546,2111,Undirected,4125,inventeur_brevet,1
6547,2112,Undirected,4126,inventeur_brevet,1
6548,1972,Undirected,4127,inventeur_brevet,1
6549,1488,Undirected,4128,inventeur_brevet,1
6550,2076,Undirected,4129,inventeur_brevet,1
6551,1148,Undirected,4130,inventeur_brevet,1
6551,1169,Undirected,4131,inventeur_brevet,1
6552,172,Undirected,4132,inventeur_brevet,1
6553,2460,Undirected,4133,inventeur_brevet,1
6554,1986,Undirected,4134,inventeur_brevet,1
6555,1854,Undirected,4135,inventeur_brevet,1
6556,2266,Undirected,4136,inventeur_brevet,1
6557,638,Undirected,4137,inventeur_brevet,1
6558,309,Undirected,4138,inventeur_brevet,1
6559,1850,Undirected,4139,inventeur_brevet,1
6560,306,Undirected,4140,inventeur_brevet,1
6561,891,Undirected,4141,inventeur_brevet,1
6562,978,Undirected,4142,inventeur_brevet,1
6563,1030,Undirected,4143,inventeur_brevet,1
6564,1683,Undirected,4144,inventeur_brevet,1
6565,512,Undirected,4145,inventeur_brevet,1
6566,1172,Undirected,4146,inventeur_brevet,1
6567,1069,Undirected,4147,inventeur_brevet,1
6568,1013,Undirected,4148,inventeur_brevet,1
6569,2417,Undirected,4149,inventeur_brevet,1
6570,154,Undirected,4150,inventeur_brevet,1
6571,2532,Undirected,4151,inventeur_brevet,1
6572,2469,Undirected,4152,inventeur_brevet,1
6573,871,Undirected,4153,inventeur_brevet,1
6574,2507,Undirected,4154,inventeur_brevet,1
6575,558,Undirected,4155,inventeur_brevet,1
6575,916,Undirected,4156,inventeur_brevet,1
6576,785,Undirected,4157,inventeur_brevet,1
6577,2607,Undirected,4158,inventeur_brevet,1
6578,546,Undirected,4159,inventeur_brevet,1
6579,2258,Undirected,4160,inventeur_brevet,1
6580,499,Undirected,4161,inventeur_brevet,1
6581,1605,Undirected,4162,inventeur_brevet,1
6582,861,Undirected,4163,inventeur_brevet,1
6583,2011,Undirected,4164,inventeur_brevet,1
6584,2533,Undirected,4165,inventeur_brevet,1
6585,608,Undirected,4166,inventeur_brevet,1
6586,2513,Undirected,4167,inventeur_brevet,1
6587,1778,Undirected,4168,inventeur_brevet,1
6588,1861,Undirected,4169,inventeur_brevet,1
6589,624,Undirected,4170,inventeur_brevet,1
6590,1044,Undirected,4171,inventeur_brevet,1
6591,106,Undirected,4172,inventeur_brevet,1
6592,1550,Undirected,4173,inventeur_brevet,1
6593,2242,Undirected,4174,inventeur_brevet,1
6594,400,Undirected,4175,inventeur_brevet,1
6595,2581,Undirected,4176,inventeur_brevet,1
6596,447,Undirected,4177,inventeur_brevet,1
6597,2128,Undirected,4178,inventeur_brevet,1
6598,586,Undirected,4179,inventeur_brevet,1
6599,2604,Undirected,4180,inventeur_brevet,1
6600,1035,Undirected,4181,inventeur_brevet,1
6601,1535,Undirected,4182,inventeur_brevet,1
6602,1096,Undirected,4183,inventeur_brevet,1
6603,2439,Undirected,4184,inventeur_brevet,1
6604,251,Undirected,4185,inventeur_brevet,1
6605,887,Undirected,4186,inventeur_brevet,1
6606,624,Undirected,4187,inventeur_brevet,1
6607,583,Undirected,4188,inventeur_brevet,1
6608,546,Undirected,4189,inventeur_brevet,1
6609,2535,Undirected,4190,inventeur_brevet,1
6610,2009,Undirected,4191,inventeur_brevet,1
6611,2532,Undirected,4192,inventeur_brevet,1
6612,2253,Undirected,4193,inventeur_brevet,1
6613,334,Undirected,4194,inventeur_brevet,1
6614,348,Undirected,4195,inventeur_brevet,1
6615,52,Undirected,4196,inventeur_brevet,1
6616,2649,Undirected,4197,inventeur_brevet,1
6617,1589,Undirected,4198,inventeur_brevet,1
6618,2349,Undirected,4199,inventeur_brevet,1
6619,430,Undirected,4200,inventeur_brevet,1
6620,1703,Undirected,4201,inventeur_brevet,1
6620,1704,Undirected,4202,inventeur_brevet,1
6621,1703,Undirected,4203,inventeur_brevet,1
6621,1704,Undirected,4204,inventeur_brevet,1
6622,2283,Undirected,4205,inventeur_brevet,1
6623,244,Undirected,4206,inventeur_brevet,1
6624,2492,Undirected,4207,inventeur_brevet,1
6625,1073,Undirected,4208,inventeur_brevet,1
6626,724,Undirected,4209,inventeur_brevet,1
6627,28,Undirected,4210,inventeur_brevet,1
6627,143,Undirected,4211,inventeur_brevet,1
6627,191,Undirected,4212,inventeur_brevet,1
6627,218,Undirected,4213,inventeur_brevet,1
6627,219,Undirected,4214,inventeur_brevet,1
6627,254,Undirected,4215,inventeur_brevet,1
6627,261,Undirected,4216,inventeur_brevet,1
6627,284,Undirected,4217,inventeur_brevet,1
6627,285,Undirected,4218,inventeur_brevet,1
6627,342,Undirected,4219,inventeur_brevet,1
6627,343,Undirected,4220,inventeur_brevet,1
6627,360,Undirected,4221,inventeur_brevet,1
6627,380,Undirected,4222,inventeur_brevet,1
6627,395,Undirected,4223,inventeur_brevet,1
6627,396,Undirected,4224,inventeur_brevet,1
6627,397,Undirected,4225,inventeur_brevet,1
6627,398,Undirected,4226,inventeur_brevet,1
6627,399,Undirected,4227,inventeur_brevet,1
6627,409,Undirected,4228,inventeur_brevet,1
6627,420,Undirected,4229,inventeur_brevet,1
6627,441,Undirected,4230,inventeur_brevet,1
6627,442,Undirected,4231,inventeur_brevet,1
6627,480,Undirected,4232,inventeur_brevet,1
6627,659,Undirected,4233,inventeur_brevet,1
6627,660,Undirected,4234,inventeur_brevet,1
6627,661,Undirected,4235,inventeur_brevet,1
6627,662,Undirected,4236,inventeur_brevet,1
6627,663,Undirected,4237,inventeur_brevet,1
6627,664,Undirected,4238,inventeur_brevet,1
6627,665,Undirected,4239,inventeur_brevet,1
6627,670,Undirected,4240,inventeur_brevet,1
6627,736,Undirected,4241,inventeur_brevet,1
6627,739,Undirected,4242,inventeur_brevet,1
6627,740,Undirected,4243,inventeur_brevet,1
6627,805,Undirected,4244,inventeur_brevet,1
6627,808,Undirected,4245,inventeur_brevet,1
